Task,participant,item,rule,Difficulty,TrialType,accuracy,rt,AgeGroup,rawrt
NounVerb,40,horse,OBJECT,high,switch,1,7.329553,Older,1524.7
NounVerb,40,candle,OBJECT,high,switch,1,7.296074,Older,1474.5
NounVerb,40,cup,OBJECT,high,switch,1,7.044033,Older,1146
NounVerb,40,knife,OBJECT,high,switch,1,7.231649,Older,1382.5
NounVerb,40,cake,OBJECT,high,switch,1,7.108408,Older,1222.2
NounVerb,40,broom,OBJECT,high,switch,1,7.480654,Older,1773.4
NounVerb,40,toy,OBJECT,high,switch,1,7.373312,Older,1592.9
NounVerb,40,ladder,OBJECT,high,switch,1,7.242297,Older,1397.3
NounVerb,40,trophy,OBJECT,high,switch,1,7.278629,Older,1449
NounVerb,40,newspaper,OBJECT,high,switch,1,7.115257,Older,1230.6
NounVerb,40,soap,OBJECT,high,switch,1,7.250919,Older,1409.4
NounVerb,40,plane,OBJECT,high,switch,1,7.238928,Older,1392.6
NounVerb,40,coat,OBJECT,high,switch,1,7.213253,Older,1357.3
NounVerb,41,coat,OBJECT,high,switch,1,7.276487,Older,1445.9
NounVerb,41,knife,OBJECT,high,switch,1,7.073863,Older,1180.7
NounVerb,41,teeth,OBJECT,high,switch,1,7.39314,Older,1624.8
NounVerb,41,candle,OBJECT,high,switch,1,6.960348,Older,1054
NounVerb,41,cup,OBJECT,high,switch,1,7.09274,Older,1203.2
NounVerb,41,suitcase,OBJECT,high,switch,1,7.321056,Older,1511.8
NounVerb,41,ladder,OBJECT,high,switch,1,7.103404,Older,1216.1
NounVerb,41,pen,OBJECT,high,switch,1,7.040887,Older,1142.4
NounVerb,41,soap,OBJECT,high,switch,1,6.875335,Older,968.1
NounVerb,41,horse,OBJECT,high,switch,1,7.123109,Older,1240.3
NounVerb,41,strawberry,OBJECT,high,switch,1,7.343167,Older,1545.6
NounVerb,41,present,OBJECT,high,switch,1,7.229186,Older,1379.1
NounVerb,41,brain,OBJECT,high,switch,1,7.061334,Older,1166
NounVerb,41,toy,OBJECT,high,switch,1,7.144565,Older,1267.2
NounVerb,41,broom,OBJECT,high,switch,1,6.977001,Older,1071.7
NounVerb,41,newspaper,OBJECT,high,switch,1,7.008324,Older,1105.8
NounVerb,41,eye,OBJECT,high,switch,1,6.756467,Older,859.6
NounVerb,41,trophy,OBJECT,high,switch,1,6.8972,Older,989.5
NounVerb,41,suitcase,OBJECT,high,switch,1,7.178088,Older,1310.4
NounVerb,41,broom,OBJECT,high,switch,1,6.722389,Older,830.8
NounVerb,41,pen,OBJECT,high,switch,1,7.060047,Older,1164.5
NounVerb,41,brain,OBJECT,high,switch,1,6.950144,Older,1043.3
NounVerb,41,present,OBJECT,high,switch,1,6.87306,Older,965.9
NounVerb,41,coat,OBJECT,high,switch,1,7.023314,Older,1122.5
NounVerb,41,trophy,OBJECT,high,switch,1,7.170273,Older,1300.2
NounVerb,41,knife,OBJECT,high,switch,1,7.08916,Older,1198.9
NounVerb,41,ladder,OBJECT,high,switch,1,6.680729,Older,796.9
NounVerb,41,cup,OBJECT,high,switch,1,6.960822,Older,1054.5
NounVerb,41,toy,OBJECT,high,switch,1,6.847156,Older,941.2
NounVerb,41,soap,OBJECT,high,switch,1,7.084981,Older,1193.9
NounVerb,41,teeth,OBJECT,high,switch,1,7.065784,Older,1171.2
NounVerb,41,newspaper,OBJECT,high,switch,1,6.920474,Older,1012.8
NounVerb,41,strawberry,OBJECT,high,switch,1,7.219569,Older,1365.9
NounVerb,41,horse,OBJECT,high,switch,1,6.714777,Older,824.5
NounVerb,41,cake,OBJECT,high,switch,1,6.925988,Older,1018.4
NounVerb,41,plane,OBJECT,high,switch,1,6.929615,Older,1022.1
NounVerb,41,eye,OBJECT,high,switch,1,6.873992,Older,966.8
NounVerb,42,horse,OBJECT,high,switch,1,7.379195,Older,1602.3
NounVerb,42,soap,OBJECT,high,switch,1,7.439618,Older,1702.1
NounVerb,42,brain,OBJECT,high,switch,1,7.155084,Older,1280.6
NounVerb,42,toy,OBJECT,high,switch,1,6.959304,Older,1052.9
NounVerb,42,trophy,OBJECT,high,switch,1,6.966119,Older,1060.1
NounVerb,42,teeth,OBJECT,high,switch,1,6.890813,Older,983.2
NounVerb,42,present,OBJECT,high,switch,1,7.222347,Older,1369.7
NounVerb,42,coat,OBJECT,high,switch,1,6.815969,Older,912.3
NounVerb,42,cup,OBJECT,high,switch,1,7.411073,Older,1654.2
NounVerb,42,eye,OBJECT,high,switch,1,7.240578,Older,1394.9
NounVerb,42,newspaper,OBJECT,high,switch,1,6.886532,Older,979
NounVerb,42,knife,OBJECT,high,switch,1,7.111349,Older,1225.8
NounVerb,42,present,OBJECT,high,switch,1,6.981006,Older,1076
NounVerb,42,plane,OBJECT,high,switch,1,7.20467,Older,1345.7
NounVerb,42,broom,OBJECT,high,switch,1,7.059532,Older,1163.9
NounVerb,42,strawberry,OBJECT,high,switch,1,6.738389,Older,844.2
NounVerb,42,ladder,OBJECT,high,switch,1,7.248077,Older,1405.4
NounVerb,42,pen,OBJECT,high,switch,1,6.888165,Older,980.6
NounVerb,42,strawberry,OBJECT,high,switch,1,7.070639,Older,1176.9
NounVerb,42,pen,OBJECT,high,switch,1,7.2134,Older,1357.5
NounVerb,42,eye,OBJECT,high,switch,1,7.165571,Older,1294.1
NounVerb,42,brain,OBJECT,high,switch,1,7.340187,Older,1541
NounVerb,42,teeth,OBJECT,high,switch,1,7.333807,Older,1531.2
NounVerb,42,horse,OBJECT,high,switch,1,6.892439,Older,984.8
NounVerb,42,candle,OBJECT,high,switch,1,6.957878,Older,1051.4
NounVerb,42,cup,OBJECT,high,switch,1,6.762961,Older,865.2
NounVerb,42,knife,OBJECT,high,switch,1,7.37488,Older,1595.4
NounVerb,42,broom,OBJECT,high,switch,1,6.927264,Older,1019.7
NounVerb,42,toy,OBJECT,high,switch,1,6.873578,Older,966.4
NounVerb,42,ladder,OBJECT,high,switch,1,6.808266,Older,905.3
NounVerb,42,trophy,OBJECT,high,switch,1,6.825569,Older,921.1
NounVerb,42,newspaper,OBJECT,high,switch,1,6.856672,Older,950.2
NounVerb,42,soap,OBJECT,high,switch,1,7.377384,Older,1599.4
NounVerb,42,plane,OBJECT,high,switch,1,6.914433,Older,1006.7
NounVerb,42,coat,OBJECT,high,switch,1,6.995217,Older,1091.4
NounVerb,43,horse,OBJECT,high,switch,1,7.199604,Younger,1338.9
NounVerb,43,cake,OBJECT,high,switch,1,6.704292,Younger,815.9
NounVerb,43,brain,OBJECT,high,switch,1,7.443313,Younger,1708.4
NounVerb,43,toy,OBJECT,high,switch,1,7.472785,Younger,1759.5
NounVerb,43,trophy,OBJECT,high,switch,1,7.499423,Younger,1807
NounVerb,43,teeth,OBJECT,high,switch,1,7.398786,Younger,1634
NounVerb,43,suitcase,OBJECT,high,switch,1,7.371992,Younger,1590.8
NounVerb,43,present,OBJECT,high,switch,1,7.392709,Younger,1624.1
NounVerb,43,coat,OBJECT,high,switch,1,6.874198,Younger,967
NounVerb,43,cup,OBJECT,high,switch,1,7.21825,Younger,1364.1
NounVerb,43,eye,OBJECT,high,switch,1,7.208822,Younger,1351.3
NounVerb,43,newspaper,OBJECT,high,switch,1,7.165339,Younger,1293.8
NounVerb,43,knife,OBJECT,high,switch,1,7.171196,Younger,1301.4
NounVerb,43,present,OBJECT,high,switch,1,7.760595,Younger,2346.3
NounVerb,43,candle,OBJECT,high,switch,1,7.104144,Younger,1217
NounVerb,43,plane,OBJECT,high,switch,1,7.319931,Younger,1510.1
NounVerb,43,broom,OBJECT,high,switch,1,7.703143,Younger,2215.3
NounVerb,43,strawberry,OBJECT,high,switch,1,7.344267,Younger,1547.3
NounVerb,43,ladder,OBJECT,high,switch,1,7.108244,Younger,1222
NounVerb,43,pen,OBJECT,high,switch,1,7.43343,Younger,1691.6
NounVerb,43,strawberry,OBJECT,high,switch,1,7.198333,Younger,1337.2
NounVerb,43,pen,OBJECT,high,switch,1,7.473921,Younger,1761.5
NounVerb,43,suitcase,OBJECT,high,switch,1,7.079774,Younger,1187.7
NounVerb,43,eye,OBJECT,high,switch,1,6.887859,Younger,980.3
NounVerb,43,brain,OBJECT,high,switch,1,7.026871,Younger,1126.5
NounVerb,43,teeth,OBJECT,high,switch,1,6.967909,Younger,1062
NounVerb,43,horse,OBJECT,high,switch,1,7.163095,Younger,1290.9
NounVerb,43,candle,OBJECT,high,switch,1,6.893859,Younger,986.2
NounVerb,43,cup,OBJECT,high,switch,1,7.104883,Younger,1217.9
NounVerb,43,knife,OBJECT,high,switch,1,6.976441,Younger,1071.1
NounVerb,43,cake,OBJECT,high,switch,1,7.605094,Younger,2008.4
NounVerb,43,broom,OBJECT,high,switch,1,7.309748,Younger,1494.8
NounVerb,43,toy,OBJECT,high,switch,1,7.224608,Younger,1372.8
NounVerb,43,ladder,OBJECT,high,switch,1,6.932155,Younger,1024.7
NounVerb,43,trophy,OBJECT,high,switch,1,6.953971,Younger,1047.3
NounVerb,43,newspaper,OBJECT,high,switch,1,7.18879,Younger,1324.5
NounVerb,43,soap,OBJECT,high,switch,1,7.358385,Younger,1569.3
NounVerb,43,plane,OBJECT,high,switch,1,6.957402,Younger,1050.9
NounVerb,43,coat,OBJECT,high,switch,1,6.907055,Younger,999.3
NounVerb,44,horse,OBJECT,high,switch,1,7.156255,Older,1282.1
NounVerb,44,cake,OBJECT,high,switch,1,7.355322,Older,1564.5
NounVerb,44,soap,OBJECT,high,switch,1,7.000061,Older,1096.7
NounVerb,44,brain,OBJECT,high,switch,1,7.202587,Older,1342.9
NounVerb,44,toy,OBJECT,high,switch,1,6.939157,Older,1031.9
NounVerb,44,trophy,OBJECT,high,switch,1,7.066382,Older,1171.9
NounVerb,44,suitcase,OBJECT,high,switch,1,6.905753,Older,998
NounVerb,44,present,OBJECT,high,switch,1,7.28228,Older,1454.3
NounVerb,44,coat,OBJECT,high,switch,1,7.152973,Older,1277.9
NounVerb,44,cup,OBJECT,high,switch,1,6.914135,Older,1006.4
NounVerb,44,eye,OBJECT,high,switch,1,7.321916,Older,1513.1
NounVerb,44,newspaper,OBJECT,high,switch,1,6.950815,Older,1044
NounVerb,44,knife,OBJECT,high,switch,1,7.276556,Older,1446
NounVerb,44,present,OBJECT,high,switch,1,7.155552,Older,1281.2
NounVerb,44,candle,OBJECT,high,switch,1,7.084478,Older,1193.3
NounVerb,44,plane,OBJECT,high,switch,1,7.075217,Older,1182.3
NounVerb,44,broom,OBJECT,high,switch,1,6.963663,Older,1057.5
NounVerb,44,strawberry,OBJECT,high,switch,1,7.026338,Older,1125.9
NounVerb,44,ladder,OBJECT,high,switch,1,6.940803,Older,1033.6
NounVerb,44,pen,OBJECT,high,switch,1,7.081288,Older,1189.5
NounVerb,44,strawberry,OBJECT,high,switch,1,6.837226,Older,931.9
NounVerb,44,pen,OBJECT,high,switch,1,7.12472,Older,1242.3
NounVerb,44,suitcase,OBJECT,high,switch,1,6.926773,Older,1019.2
NounVerb,44,eye,OBJECT,high,switch,1,6.844709,Older,938.9
NounVerb,44,brain,OBJECT,high,switch,1,7.020101,Older,1118.9
NounVerb,44,teeth,OBJECT,high,switch,1,7.227009,Older,1376.1
NounVerb,44,horse,OBJECT,high,switch,1,6.930886,Older,1023.4
NounVerb,44,candle,OBJECT,high,switch,1,6.951485,Older,1044.7
NounVerb,44,cup,OBJECT,high,switch,1,7.028733,Older,1128.6
NounVerb,44,knife,OBJECT,high,switch,1,7.249783,Older,1407.8
NounVerb,44,cake,OBJECT,high,switch,1,7.020191,Older,1119
NounVerb,44,broom,OBJECT,high,switch,1,7.112898,Older,1227.7
NounVerb,44,toy,OBJECT,high,switch,1,6.990164,Older,1085.9
NounVerb,44,ladder,OBJECT,high,switch,1,6.907055,Older,999.3
NounVerb,44,trophy,OBJECT,high,switch,1,6.957117,Older,1050.6
NounVerb,44,newspaper,OBJECT,high,switch,1,6.959399,Older,1053
NounVerb,44,soap,OBJECT,high,switch,1,6.984253,Older,1079.5
NounVerb,44,plane,OBJECT,high,switch,1,6.989704,Older,1085.4
NounVerb,44,coat,OBJECT,high,switch,1,7.292746,Older,1469.6
NounVerb,45,horse,OBJECT,high,switch,1,7.117287,Younger,1233.1
NounVerb,45,cake,OBJECT,high,switch,1,7.447402,Younger,1715.4
NounVerb,45,soap,OBJECT,high,switch,1,7.666737,Younger,2136.1
NounVerb,45,brain,OBJECT,high,switch,1,7.274757,Younger,1443.4
NounVerb,45,toy,OBJECT,high,switch,1,7.087407,Younger,1196.8
NounVerb,45,trophy,OBJECT,high,switch,1,7.601852,Younger,2001.9
NounVerb,45,teeth,OBJECT,high,switch,1,7.438913,Younger,1700.9
NounVerb,45,suitcase,OBJECT,high,switch,1,7.26466,Younger,1428.9
NounVerb,45,present,OBJECT,high,switch,1,7.399765,Younger,1635.6
NounVerb,45,coat,OBJECT,high,switch,1,7.274757,Younger,1443.4
NounVerb,45,cup,OBJECT,high,switch,1,7.171657,Younger,1302
NounVerb,45,eye,OBJECT,high,switch,1,7.294649,Younger,1472.4
NounVerb,45,newspaper,OBJECT,high,switch,1,7.532463,Younger,1867.7
NounVerb,45,knife,OBJECT,high,switch,1,7.061334,Younger,1166
NounVerb,45,present,OBJECT,high,switch,1,7.201842,Younger,1341.9
NounVerb,45,candle,OBJECT,high,switch,1,7.436794,Younger,1697.3
NounVerb,45,plane,OBJECT,high,switch,1,7.596392,Younger,1991
NounVerb,45,broom,OBJECT,high,switch,1,7.428214,Younger,1682.8
NounVerb,45,strawberry,OBJECT,high,switch,1,7.277248,Younger,1447
NounVerb,45,pen,OBJECT,high,switch,1,7.559299,Younger,1918.5
NounVerb,45,suitcase,OBJECT,high,switch,1,7.09041,Younger,1200.4
NounVerb,45,eye,OBJECT,high,switch,1,7.078257,Younger,1185.9
NounVerb,45,teeth,OBJECT,high,switch,1,7.126007,Younger,1243.9
NounVerb,45,horse,OBJECT,high,switch,1,7.361375,Younger,1574
NounVerb,45,candle,OBJECT,high,switch,1,6.835507,Younger,930.3
NounVerb,45,cup,OBJECT,high,switch,1,7.102417,Younger,1214.9
NounVerb,45,knife,OBJECT,high,switch,1,7.236339,Younger,1389
NounVerb,45,cake,OBJECT,high,switch,1,7.574302,Younger,1947.5
NounVerb,45,broom,OBJECT,high,switch,1,7.579883,Younger,1958.4
NounVerb,45,toy,OBJECT,high,switch,1,7.223442,Younger,1371.2
NounVerb,45,ladder,OBJECT,high,switch,1,7.486781,Younger,1784.3
NounVerb,45,trophy,OBJECT,high,switch,1,7.559299,Younger,1918.5
NounVerb,45,newspaper,OBJECT,high,switch,1,7.267176,Younger,1432.5
NounVerb,45,soap,OBJECT,high,switch,1,7.48723,Younger,1785.1
NounVerb,45,coat,OBJECT,high,switch,1,7.498925,Younger,1806.1
NounVerb,46,coat,OBJECT,high,switch,1,6.898008,Older,990.3
NounVerb,46,cup,OBJECT,high,switch,1,7.314686,Older,1502.2
NounVerb,46,suitcase,OBJECT,high,switch,1,7.295803,Older,1474.1
NounVerb,46,pen,OBJECT,high,switch,1,7.357429,Older,1567.8
NounVerb,46,soap,OBJECT,high,switch,1,6.910452,Older,1002.7
NounVerb,46,plane,OBJECT,high,switch,1,7.357684,Older,1568.2
NounVerb,46,horse,OBJECT,high,switch,1,7.464682,Older,1745.3
NounVerb,46,strawberry,OBJECT,high,switch,1,7.392278,Older,1623.4
NounVerb,46,present,OBJECT,high,switch,1,7.514854,Older,1835.1
NounVerb,46,toy,OBJECT,high,switch,1,6.927754,Older,1020.2
NounVerb,46,broom,OBJECT,high,switch,1,7.290907,Older,1466.9
NounVerb,46,eye,OBJECT,high,switch,1,7.200574,Older,1340.2
NounVerb,46,trophy,OBJECT,high,switch,1,7.761362,Older,2348.1
NounVerb,46,suitcase,OBJECT,high,switch,1,7.066467,Older,1172
NounVerb,46,broom,OBJECT,high,switch,1,7.225845,Older,1374.5
NounVerb,46,brain,OBJECT,high,switch,1,7.401659,Older,1638.7
NounVerb,46,coat,OBJECT,high,switch,1,7.410468,Older,1653.2
NounVerb,46,trophy,OBJECT,high,switch,1,7.614361,Older,2027.1
NounVerb,46,knife,OBJECT,high,switch,1,7.410105,Older,1652.6
NounVerb,46,ladder,OBJECT,high,switch,1,7.092574,Older,1203
NounVerb,46,cup,OBJECT,high,switch,1,7.375569,Older,1596.5
NounVerb,46,toy,OBJECT,high,switch,1,7.565327,Older,1930.1
NounVerb,46,soap,OBJECT,high,switch,1,7.22242,Older,1369.8
NounVerb,46,teeth,OBJECT,high,switch,1,7.327649,Older,1521.8
NounVerb,46,newspaper,OBJECT,high,switch,1,6.90445,Older,996.7
NounVerb,46,strawberry,OBJECT,high,switch,1,7.228896,Older,1378.7
NounVerb,46,horse,OBJECT,high,switch,1,7.120606,Older,1237.2
NounVerb,46,cake,OBJECT,high,switch,1,7.098624,Older,1210.3
NounVerb,48,coat,OBJECT,high,switch,1,7.59589,Older,1990
NounVerb,48,knife,OBJECT,high,switch,1,7.232805,Older,1384.1
NounVerb,48,candle,OBJECT,high,switch,1,7.712489,Older,2236.1
NounVerb,48,cup,OBJECT,high,switch,1,7.202363,Older,1342.6
NounVerb,48,suitcase,OBJECT,high,switch,1,7.403122,Older,1641.1
NounVerb,48,pen,OBJECT,high,switch,1,7.299527,Older,1479.6
NounVerb,48,soap,OBJECT,high,switch,1,7.626619,Older,2052.1
NounVerb,48,horse,OBJECT,high,switch,1,7.339213,Older,1539.5
NounVerb,48,present,OBJECT,high,switch,1,7.671081,Older,2145.4
NounVerb,48,brain,OBJECT,high,switch,1,7.292337,Older,1469
NounVerb,48,toy,OBJECT,high,switch,1,7.292677,Older,1469.5
NounVerb,48,broom,OBJECT,high,switch,1,7.702556,Older,2214
NounVerb,48,newspaper,OBJECT,high,switch,1,7.594079,Older,1986.4
NounVerb,48,eye,OBJECT,high,switch,1,7.348588,Older,1554
NounVerb,48,trophy,OBJECT,high,switch,1,7.10217,Older,1214.6
NounVerb,48,suitcase,OBJECT,high,switch,1,7.207267,Older,1349.2
NounVerb,48,pen,OBJECT,high,switch,1,7.582433,Older,1963.4
NounVerb,48,brain,OBJECT,high,switch,1,7.772753,Older,2375
NounVerb,48,present,OBJECT,high,switch,1,7.591609,Older,1981.5
NounVerb,48,coat,OBJECT,high,switch,1,7.609862,Older,2018
NounVerb,48,trophy,OBJECT,high,switch,1,7.376884,Older,1598.6
NounVerb,48,knife,OBJECT,high,switch,1,7.337197,Older,1536.4
NounVerb,48,ladder,OBJECT,high,switch,1,7.781306,Older,2395.4
NounVerb,48,cup,OBJECT,high,switch,1,7.370294,Older,1588.1
NounVerb,48,toy,OBJECT,high,switch,1,7.201022,Older,1340.8
NounVerb,48,soap,OBJECT,high,switch,1,7.254885,Older,1415
NounVerb,48,teeth,OBJECT,high,switch,1,7.468513,Older,1752
NounVerb,48,newspaper,OBJECT,high,switch,1,7.280904,Older,1452.3
NounVerb,48,strawberry,OBJECT,high,switch,1,7.376133,Older,1597.4
NounVerb,48,horse,OBJECT,high,switch,1,7.459281,Older,1735.9
NounVerb,48,cake,OBJECT,high,switch,1,7.871845,Older,2622.4
NounVerb,48,plane,OBJECT,high,switch,1,7.60315,Older,2004.5
NounVerb,48,eye,OBJECT,high,switch,1,7.472103,Older,1758.3
NounVerb,49,horse,OBJECT,high,switch,1,7.238712,Older,1392.3
NounVerb,49,cake,OBJECT,high,switch,1,7.431773,Older,1688.8
NounVerb,49,soap,OBJECT,high,switch,1,7.134971,Older,1255.1
NounVerb,49,brain,OBJECT,high,switch,1,7.586651,Older,1971.7
NounVerb,49,toy,OBJECT,high,switch,1,7.290566,Older,1466.4
NounVerb,49,trophy,OBJECT,high,switch,1,7.452808,Older,1724.7
NounVerb,49,teeth,OBJECT,high,switch,1,7.371049,Older,1589.3
NounVerb,49,suitcase,OBJECT,high,switch,1,7.259327,Older,1421.3
NounVerb,49,present,OBJECT,high,switch,1,7.225554,Older,1374.1
NounVerb,49,coat,OBJECT,high,switch,1,7.346977,Older,1551.5
NounVerb,49,cup,OBJECT,high,switch,1,7.646831,Older,2094
NounVerb,49,eye,OBJECT,high,switch,1,7.284752,Older,1457.9
NounVerb,49,newspaper,OBJECT,high,switch,1,7.244156,Older,1399.9
NounVerb,49,knife,OBJECT,high,switch,1,7.372935,Older,1592.3
NounVerb,49,present,OBJECT,high,switch,1,7.06732,Older,1173
NounVerb,49,candle,OBJECT,high,switch,1,7.255309,Older,1415.6
NounVerb,49,broom,OBJECT,high,switch,1,7.606885,Older,2012
NounVerb,49,strawberry,OBJECT,high,switch,1,7.039836,Older,1141.2
NounVerb,49,ladder,OBJECT,high,switch,1,7.765739,Older,2358.4
NounVerb,49,pen,OBJECT,high,switch,1,7.066211,Older,1171.7
NounVerb,49,strawberry,OBJECT,high,switch,1,7.372181,Older,1591.1
NounVerb,49,pen,OBJECT,high,switch,1,7.115745,Older,1231.2
NounVerb,49,suitcase,OBJECT,high,switch,1,6.976908,Older,1071.6
NounVerb,49,eye,OBJECT,high,switch,1,6.842043,Older,936.4
NounVerb,49,brain,OBJECT,high,switch,1,7.284684,Older,1457.8
NounVerb,49,teeth,OBJECT,high,switch,1,7.069023,Older,1175
NounVerb,49,horse,OBJECT,high,switch,1,7.411858,Older,1655.5
NounVerb,49,candle,OBJECT,high,switch,1,6.974853,Older,1069.4
NounVerb,49,cup,OBJECT,high,switch,1,7.105458,Older,1218.6
NounVerb,49,cake,OBJECT,high,switch,1,7.389811,Older,1619.4
NounVerb,49,broom,OBJECT,high,switch,1,7.392278,Older,1623.4
NounVerb,49,toy,OBJECT,high,switch,1,7.141324,Older,1263.1
NounVerb,49,ladder,OBJECT,high,switch,1,7.034476,Older,1135.1
NounVerb,49,trophy,OBJECT,high,switch,1,7.167809,Older,1297
NounVerb,49,newspaper,OBJECT,high,switch,1,7.261717,Older,1424.7
NounVerb,49,soap,OBJECT,high,switch,1,7.354426,Older,1563.1
NounVerb,49,plane,OBJECT,high,switch,1,7.12665,Older,1244.7
NounVerb,49,coat,OBJECT,high,switch,1,7.084226,Older,1193
NounVerb,50,coat,OBJECT,high,switch,1,7.747597,Older,2316
NounVerb,50,knife,OBJECT,high,switch,1,7.394862,Older,1627.6
NounVerb,50,candle,OBJECT,high,switch,1,7.216636,Older,1361.9
NounVerb,50,cup,OBJECT,high,switch,1,7.326729,Older,1520.4
NounVerb,50,suitcase,OBJECT,high,switch,1,7.871235,Older,2620.8
NounVerb,50,ladder,OBJECT,high,switch,1,7.485828,Older,1782.6
NounVerb,50,pen,OBJECT,high,switch,1,7.269408,Older,1435.7
NounVerb,50,soap,OBJECT,high,switch,1,7.52148,Older,1847.3
NounVerb,50,horse,OBJECT,high,switch,1,7.198109,Older,1336.9
NounVerb,50,present,OBJECT,high,switch,1,7.087072,Older,1196.4
NounVerb,50,brain,OBJECT,high,switch,1,7.417941,Older,1665.6
NounVerb,50,toy,OBJECT,high,switch,1,6.979983,Older,1074.9
NounVerb,50,broom,OBJECT,high,switch,1,7.274826,Older,1443.5
NounVerb,50,newspaper,OBJECT,high,switch,1,7.009048,Older,1106.6
NounVerb,50,trophy,OBJECT,high,switch,1,7.287903,Older,1462.5
NounVerb,50,suitcase,OBJECT,high,switch,1,6.859405,Older,952.8
NounVerb,50,broom,OBJECT,high,switch,1,7.669215,Older,2141.4
NounVerb,50,pen,OBJECT,high,switch,1,7.405252,Older,1644.6
NounVerb,50,brain,OBJECT,high,switch,1,7.437324,Older,1698.2
NounVerb,50,present,OBJECT,high,switch,1,7.205338,Older,1346.6
NounVerb,50,coat,OBJECT,high,switch,1,7.195337,Older,1333.2
NounVerb,50,trophy,OBJECT,high,switch,1,7.097466,Older,1208.9
NounVerb,50,knife,OBJECT,high,switch,1,7.735783,Older,2288.8
NounVerb,50,ladder,OBJECT,high,switch,1,6.898311,Older,990.6
NounVerb,50,toy,OBJECT,high,switch,1,7.276556,Older,1446
NounVerb,50,soap,OBJECT,high,switch,1,7.147166,Older,1270.5
NounVerb,50,teeth,OBJECT,high,switch,1,7.457494,Older,1732.8
NounVerb,50,newspaper,OBJECT,high,switch,1,7.324292,Older,1516.7
NounVerb,50,strawberry,OBJECT,high,switch,1,7.409076,Older,1650.9
NounVerb,50,horse,OBJECT,high,switch,1,7.391785,Older,1622.6
NounVerb,50,cake,OBJECT,high,switch,1,7.061935,Older,1166.7
NounVerb,50,plane,OBJECT,high,switch,1,7.048908,Older,1151.6
NounVerb,50,eye,OBJECT,high,switch,1,6.965552,Older,1059.5
NounVerb,51,coat,OBJECT,high,switch,1,7.233961,Older,1385.7
NounVerb,51,knife,OBJECT,high,switch,1,6.806165,Older,903.4
NounVerb,51,teeth,OBJECT,high,switch,1,7.491255,Older,1792.3
NounVerb,51,candle,OBJECT,high,switch,1,7.115501,Older,1230.9
NounVerb,51,cup,OBJECT,high,switch,1,7.320924,Older,1511.6
NounVerb,51,pen,OBJECT,high,switch,1,7.487734,Older,1786
NounVerb,51,soap,OBJECT,high,switch,1,7.101017,Older,1213.2
NounVerb,51,plane,OBJECT,high,switch,1,7.350259,Older,1556.6
NounVerb,51,horse,OBJECT,high,switch,1,6.997687,Older,1094.1
NounVerb,51,strawberry,OBJECT,high,switch,1,7.051682,Older,1154.8
NounVerb,51,present,OBJECT,high,switch,1,7.301687,Older,1482.8
NounVerb,51,brain,OBJECT,high,switch,1,7.301687,Older,1482.8
NounVerb,51,toy,OBJECT,high,switch,1,7.262067,Older,1425.2
NounVerb,51,broom,OBJECT,high,switch,1,7.46072,Older,1738.4
NounVerb,51,newspaper,OBJECT,high,switch,1,7.094318,Older,1205.1
NounVerb,51,eye,OBJECT,high,switch,1,7.17549,Older,1307
NounVerb,51,trophy,OBJECT,high,switch,1,7.123753,Older,1241.1
NounVerb,51,suitcase,OBJECT,high,switch,1,7.278077,Older,1448.2
NounVerb,51,pen,OBJECT,high,switch,1,7.010041,Older,1107.7
NounVerb,51,brain,OBJECT,high,switch,1,7.186069,Older,1320.9
NounVerb,51,present,OBJECT,high,switch,1,7.317345,Older,1506.2
NounVerb,51,coat,OBJECT,high,switch,1,7.080195,Older,1188.2
NounVerb,51,trophy,OBJECT,high,switch,1,6.96423,Older,1058.1
NounVerb,51,knife,OBJECT,high,switch,1,7.534015,Older,1870.6
NounVerb,51,ladder,OBJECT,high,switch,1,7.100769,Older,1212.9
NounVerb,51,cup,OBJECT,high,switch,1,7.155474,Older,1281.1
NounVerb,51,toy,OBJECT,high,switch,1,7.302227,Older,1483.6
NounVerb,51,soap,OBJECT,high,switch,1,7.446118,Older,1713.2
NounVerb,51,newspaper,OBJECT,high,switch,1,7.499257,Older,1806.7
NounVerb,51,strawberry,OBJECT,high,switch,1,7.557316,Older,1914.7
NounVerb,51,horse,OBJECT,high,switch,1,7.130018,Older,1248.9
NounVerb,51,cake,OBJECT,high,switch,1,7.202289,Older,1342.5
NounVerb,51,plane,OBJECT,high,switch,1,7.304112,Older,1486.4
NounVerb,51,eye,OBJECT,high,switch,1,7.322775,Older,1514.4
NounVerb,52,coat,OBJECT,high,switch,1,7.253824,Older,1413.5
NounVerb,52,knife,OBJECT,high,switch,1,7.294377,Older,1472
NounVerb,52,candle,OBJECT,high,switch,1,7.075724,Older,1182.9
NounVerb,52,cup,OBJECT,high,switch,1,7.219715,Older,1366.1
NounVerb,52,suitcase,OBJECT,high,switch,1,7.275242,Older,1444.1
NounVerb,52,ladder,OBJECT,high,switch,1,7.530373,Older,1863.8
NounVerb,52,pen,OBJECT,high,switch,1,7.112327,Older,1227
NounVerb,52,soap,OBJECT,high,switch,1,7.06493,Older,1170.2
NounVerb,52,plane,OBJECT,high,switch,1,7.442141,Older,1706.4
NounVerb,52,horse,OBJECT,high,switch,1,7.087824,Older,1197.3
