participant,rt,accuracy,item,task,control,AgeGroup
13,3149.9,1,gun,Size,incon,Younger
13,2331.2,1,football,Size,incon,Younger
13,2116.1,1,cranberry,Colour,incon,Younger
13,1682,1,cloud,Colour,incon,Younger
13,2534,1,chalk,Colour,incon,Younger
13,1496.9,1,handbag,Size,incon,Younger
13,1632.4,1,cup,Size,incon,Younger
13,4449.3,0,tribe,Size,incon,Younger
13,3449.4,0,highlighter,Colour,incon,Younger
13,2932,1,paper,Colour,incon,Younger
13,11649,1,lion,Colour,incon,Younger
13,2599.6,1,pencil,Size,incon,Younger
13,1748.4,1,theatre,Size,incon,Younger
13,3983.8,1,lighter,Size,incon,Younger
13,2215,1,blackboard,Colour,incon,Younger
13,3049.4,1,bread,Colour,incon,Younger
13,2897.5,1,dove,Colour,incon,Younger
13,2566.4,1,stool,Size,incon,Younger
13,2283.1,1,chair,Size,incon,Younger
13,1831.8,1,box,Size,incon,Younger
14,3956.3,1,ham,Colour,cong,Younger
14,2957.1,1,blood,Colour,cong,Younger
14,2039.6,1,broccoli,Colour,cong,Younger
14,4240.8,1,hammer,Size,cong,Younger
14,2690.4,1,orange,Size,cong,Younger
14,3775.3,1,mouth,Size,cong,Younger
14,4740.6,1,coffee,Colour,cong,Younger
14,2640.8,1,ketchup,Colour,cong,Younger
14,2774.7,1,rhino,Colour,cong,Younger
14,2474.1,1,wasp,Size,cong,Younger
14,1973.6,1,goose,Size,cong,Younger
14,2423.7,1,donkey,Size,cong,Younger
14,5857,1,sunflower,Colour,cong,Younger
14,4423.9,1,gin,Colour,cong,Younger
14,5257.1,1,grass,Colour,cong,Younger
14,5572.6,1,window,Size,cong,Younger
14,3889.9,1,pen,Size,cong,Younger
14,5124.1,1,mop,Size,cong,Younger
14,7025,1,snow,Colour,cong,Younger
14,5541.4,1,butter,Colour,cong,Younger
14,4274.3,1,oregano,Colour,cong,Younger
14,2456.2,1,fork,Size,cong,Younger
14,3359.8,1,doctor,Size,cong,Younger
14,3125.4,1,dancer,Size,cong,Younger
14,6539.7,1,rice,Colour,incon,Younger
14,3924.5,1,tar,Colour,incon,Younger
14,2790.6,1,trumpet,Colour,incon,Younger
14,2474.2,1,diary,Size,incon,Younger
14,3291.3,1,gun,Size,incon,Younger
14,4039.6,1,football,Size,incon,Younger
14,11640.4,0,cranberry,Colour,incon,Younger
14,2224.7,1,cloud,Colour,incon,Younger
14,2791.3,1,chalk,Colour,incon,Younger
14,2489.3,1,handbag,Size,incon,Younger
14,2991,1,cup,Size,incon,Younger
14,2773.2,1,tribe,Size,incon,Younger
14,3673.1,1,highlighter,Colour,incon,Younger
14,3375,1,paper,Colour,incon,Younger
14,3440.3,1,lion,Colour,incon,Younger
14,4707.5,1,pencil,Size,incon,Younger
14,5524.3,1,theatre,Size,incon,Younger
14,4956.7,1,lighter,Size,incon,Younger
14,4056.8,1,blackboard,Colour,incon,Younger
14,5706.9,1,bread,Colour,incon,Younger
14,3790.9,1,dove,Colour,incon,Younger
14,3706.5,1,stool,Size,incon,Younger
14,5973.1,1,chair,Size,incon,Younger
14,3391,1,box,Size,incon,Younger
15,1723.9,1,ham,Colour,cong,Younger
15,1383.5,1,blood,Colour,cong,Younger
15,1386.6,1,broccoli,Colour,cong,Younger
15,5165.5,1,hammer,Size,cong,Younger
15,1587.1,1,orange,Size,cong,Younger
15,3042.5,1,mouth,Size,cong,Younger
15,3691.8,1,coffee,Colour,cong,Younger
15,1192,1,ketchup,Colour,cong,Younger
15,2072.5,1,rhino,Colour,cong,Younger
15,1304.8,1,wasp,Size,cong,Younger
15,1353.8,1,goose,Size,cong,Younger
15,5215.9,1,donkey,Size,cong,Younger
15,5986.4,1,sunflower,Colour,cong,Younger
15,2856,1,gin,Colour,cong,Younger
15,1808.1,1,grass,Colour,cong,Younger
15,2958.8,1,window,Size,cong,Younger
15,4561.1,1,pen,Size,cong,Younger
15,3495.3,1,mop,Size,cong,Younger
15,2457.9,1,snow,Colour,cong,Younger
15,2291,1,butter,Colour,cong,Younger
15,3890.3,1,oregano,Colour,cong,Younger
15,2317.5,1,fork,Size,cong,Younger
15,2108.9,1,doctor,Size,cong,Younger
15,2141.3,1,dancer,Size,cong,Younger
15,3441,1,rice,Colour,incon,Younger
15,2324.1,1,tar,Colour,incon,Younger
15,1452.6,0,trumpet,Colour,incon,Younger
15,1888.3,1,diary,Size,incon,Younger
15,2890.9,1,gun,Size,incon,Younger
15,3492.4,1,football,Size,incon,Younger
15,1655.6,0,cranberry,Colour,incon,Younger
15,2006,1,cloud,Colour,incon,Younger
15,3294.6,1,chalk,Colour,incon,Younger
15,1638.7,1,handbag,Size,incon,Younger
15,3910.8,1,cup,Size,incon,Younger
15,1986.7,1,tribe,Size,incon,Younger
15,2523.9,1,highlighter,Colour,incon,Younger
15,3054.6,0,paper,Colour,incon,Younger
15,2657,1,lion,Colour,incon,Younger
15,3794.2,1,pencil,Size,incon,Younger
15,3227,1,theatre,Size,incon,Younger
15,3576.9,1,lighter,Size,incon,Younger
15,5415.1,1,blackboard,Colour,incon,Younger
15,3324,1,bread,Colour,incon,Younger
15,3243.2,0,dove,Colour,incon,Younger
15,2284.1,1,stool,Size,incon,Younger
15,3773.5,1,chair,Size,incon,Younger
15,2962.6,1,box,Size,incon,Younger
16,1462.6,1,ham,Colour,cong,Younger
16,2061.1,1,blood,Colour,cong,Younger
16,1289.9,1,broccoli,Colour,cong,Younger
16,3635.8,0,hammer,Size,cong,Younger
16,1627.8,1,orange,Size,cong,Younger
16,3310.1,1,mouth,Size,cong,Younger
16,3002.6,1,coffee,Colour,cong,Younger
16,1371.8,1,ketchup,Colour,cong,Younger
16,3088,1,rhino,Colour,cong,Younger
16,1647.1,1,wasp,Size,cong,Younger
16,2452.1,1,goose,Size,cong,Younger
16,1656.4,1,donkey,Size,cong,Younger
16,2770.4,1,sunflower,Colour,cong,Younger
16,2936.2,1,gin,Colour,cong,Younger
16,1782.8,1,grass,Colour,cong,Younger
16,3731.2,1,window,Size,cong,Younger
16,1908.8,1,pen,Size,cong,Younger
16,3509.8,1,mop,Size,cong,Younger
16,1501,0,snow,Colour,cong,Younger
16,5039,1,butter,Colour,cong,Younger
16,3479.9,1,oregano,Colour,cong,Younger
16,2438.1,1,fork,Size,cong,Younger
16,5397.3,1,doctor,Size,cong,Younger
16,2935.2,1,dancer,Size,cong,Younger
16,1348.5,0,rice,Colour,incon,Younger
16,2998.5,1,tar,Colour,incon,Younger
16,2571,0,trumpet,Colour,incon,Younger
16,2158.5,1,diary,Size,incon,Younger
16,4114.1,1,gun,Size,incon,Younger
16,1912.2,1,football,Size,incon,Younger
16,2218.1,1,cranberry,Colour,incon,Younger
16,1618.3,1,cloud,Colour,incon,Younger
16,2575.9,1,chalk,Colour,incon,Younger
16,1563.2,1,handbag,Size,incon,Younger
16,1539.2,1,cup,Size,incon,Younger
16,2663,1,tribe,Size,incon,Younger
16,3036.9,1,highlighter,Colour,incon,Younger
16,1220.5,0,paper,Colour,incon,Younger
16,5020.7,0,lion,Colour,incon,Younger
16,1873.6,1,pencil,Size,incon,Younger
16,2507.8,0,theatre,Size,incon,Younger
16,3450.1,1,lighter,Size,incon,Younger
16,4367.5,0,blackboard,Colour,incon,Younger
16,6086.1,1,bread,Colour,incon,Younger
16,3061.8,0,dove,Colour,incon,Younger
16,3315.2,0,stool,Size,incon,Younger
16,1728.1,1,chair,Size,incon,Younger
16,2867.5,1,box,Size,incon,Younger
17,1562.7,1,ham,Colour,cong,Younger
17,1586.8,1,blood,Colour,cong,Younger
17,1538.9,1,broccoli,Colour,cong,Younger
17,2291.2,1,hammer,Size,cong,Younger
17,1411,1,orange,Size,cong,Younger
17,1459.5,1,mouth,Size,cong,Younger
17,2706.7,1,coffee,Colour,cong,Younger
17,1858.8,1,ketchup,Colour,cong,Younger
17,1964,1,rhino,Colour,cong,Younger
17,1305.4,1,wasp,Size,cong,Younger
17,1170.8,1,goose,Size,cong,Younger
17,2434.8,1,donkey,Size,cong,Younger
17,1970.9,1,sunflower,Colour,cong,Younger
17,3523.2,1,gin,Colour,cong,Younger
17,1803.2,1,grass,Colour,cong,Younger
17,4443,1,window,Size,cong,Younger
17,1386.5,1,pen,Size,cong,Younger
17,3178.8,1,mop,Size,cong,Younger
17,2251,1,snow,Colour,cong,Younger
17,3922.6,1,butter,Colour,cong,Younger
17,2218.9,1,oregano,Colour,cong,Younger
17,1874.7,1,fork,Size,cong,Younger
17,1867.8,1,doctor,Size,cong,Younger
17,1891,1,dancer,Size,cong,Younger
17,5179.2,0,rice,Colour,incon,Younger
17,2802.8,1,tar,Colour,incon,Younger
17,2963.2,1,trumpet,Colour,incon,Younger
17,4907,1,diary,Size,incon,Younger
17,5362.9,1,gun,Size,incon,Younger
17,2554.5,1,football,Size,incon,Younger
17,3347,0,cranberry,Colour,incon,Younger
17,1490.1,1,cloud,Colour,incon,Younger
17,2107.2,1,chalk,Colour,incon,Younger
17,1531.3,1,handbag,Size,incon,Younger
17,2459,1,cup,Size,incon,Younger
17,2050.9,1,tribe,Size,incon,Younger
17,3042.8,1,highlighter,Colour,incon,Younger
17,3155,1,paper,Colour,incon,Younger
17,3602.1,1,lion,Colour,incon,Younger
17,4130.8,0,pencil,Size,incon,Younger
17,5258.5,1,theatre,Size,incon,Younger
17,3618.6,1,lighter,Size,incon,Younger
17,2771,1,blackboard,Colour,incon,Younger
17,4106.3,1,bread,Colour,incon,Younger
17,3562.5,1,dove,Colour,incon,Younger
17,3483.1,1,stool,Size,incon,Younger
17,1986.6,1,chair,Size,incon,Younger
17,3938.7,1,box,Size,incon,Younger
18,1703.3,1,ham,Colour,cong,Younger
18,3025.2,1,blood,Colour,cong,Younger
18,1972,1,broccoli,Colour,cong,Younger
18,3609.2,1,hammer,Size,cong,Younger
18,2223.6,1,orange,Size,cong,Younger
18,2106.4,1,mouth,Size,cong,Younger
18,2957.4,1,coffee,Colour,cong,Younger
18,3275.6,1,ketchup,Colour,cong,Younger
18,1890.4,1,rhino,Colour,cong,Younger
18,1941.6,1,wasp,Size,cong,Younger
18,2657.8,1,goose,Size,cong,Younger
18,2690,1,donkey,Size,cong,Younger
18,5431.2,1,sunflower,Colour,cong,Younger
18,1938.8,1,gin,Colour,cong,Younger
18,3193.5,1,grass,Colour,cong,Younger
18,4895.5,1,window,Size,cong,Younger
18,2155.2,1,pen,Size,cong,Younger
18,3124.2,1,mop,Size,cong,Younger
18,3677.7,1,snow,Colour,cong,Younger
18,3293.5,1,butter,Colour,cong,Younger
18,2524.2,1,oregano,Colour,cong,Younger
18,2791.7,1,fork,Size,cong,Younger
18,2273.7,1,doctor,Size,cong,Younger
18,2910,1,dancer,Size,cong,Younger
18,3827.2,0,rice,Colour,incon,Younger
18,3427.8,1,tar,Colour,incon,Younger
18,4178.8,1,trumpet,Colour,incon,Younger
18,7154.1,1,diary,Size,incon,Younger
18,9677.3,1,gun,Size,incon,Younger
18,4761.2,1,football,Size,incon,Younger
18,2774.2,1,cranberry,Colour,incon,Younger
18,2140.6,1,cloud,Colour,incon,Younger
18,3594.7,1,chalk,Colour,incon,Younger
18,4428.4,1,handbag,Size,incon,Younger
18,4446.5,1,cup,Size,incon,Younger
18,5449.2,1,tribe,Size,incon,Younger
18,2993.4,1,highlighter,Colour,incon,Younger
18,5767.6,1,paper,Colour,incon,Younger
18,7468.9,1,lion,Colour,incon,Younger
18,2774,1,pencil,Size,incon,Younger
18,7505.5,1,theatre,Size,incon,Younger
18,6086.1,1,lighter,Size,incon,Younger
18,5297.2,0,blackboard,Colour,incon,Younger
18,6751.1,1,bread,Colour,incon,Younger
18,5682.2,1,dove,Colour,incon,Younger
18,5465.2,1,stool,Size,incon,Younger
18,5096.9,1,chair,Size,incon,Younger
18,7268.9,1,box,Size,incon,Younger
19,1682,1,ham,Colour,cong,Younger
19,2239.2,1,blood,Colour,cong,Younger
19,1855.9,1,broccoli,Colour,cong,Younger
19,3005.1,1,hammer,Size,cong,Younger
19,1342.4,1,orange,Size,cong,Younger
19,2838.7,1,mouth,Size,cong,Younger
19,2042.8,1,coffee,Colour,cong,Younger
19,1984.2,1,ketchup,Colour,cong,Younger
19,4979.8,0,rhino,Colour,cong,Younger
19,1407.5,1,wasp,Size,cong,Younger
19,2105.9,1,goose,Size,cong,Younger
19,1913,1,donkey,Size,cong,Younger
19,1887.7,1,sunflower,Colour,cong,Younger
19,4085.6,1,gin,Colour,cong,Younger
19,2029.3,1,grass,Colour,cong,Younger
19,4271.8,1,window,Size,cong,Younger
19,3670.9,1,pen,Size,cong,Younger
19,2461,1,mop,Size,cong,Younger
19,1965.2,1,snow,Colour,cong,Younger
19,1791.4,1,butter,Colour,cong,Younger
19,1737.5,1,oregano,Colour,cong,Younger
19,1779.8,1,fork,Size,cong,Younger
19,1975.6,1,doctor,Size,cong,Younger
19,2375.3,1,dancer,Size,cong,Younger
19,3351,1,rice,Colour,incon,Younger
19,2355.2,1,tar,Colour,incon,Younger
19,2744.6,1,trumpet,Colour,incon,Younger
19,3393.7,1,diary,Size,incon,Younger
19,3495.7,1,gun,Size,incon,Younger
19,4102.2,1,football,Size,incon,Younger
19,2161.9,1,cranberry,Colour,incon,Younger
19,2912.8,1,cloud,Colour,incon,Younger
19,1904.1,1,chalk,Colour,incon,Younger
19,2382.5,1,handbag,Size,incon,Younger
19,3310.8,1,cup,Size,incon,Younger
19,3183,1,tribe,Size,incon,Younger
19,2687.8,1,highlighter,Colour,incon,Younger
19,3602.8,1,paper,Colour,incon,Younger
19,4567.4,1,lion,Colour,incon,Younger
19,3257.3,1,pencil,Size,incon,Younger
19,3294.7,1,theatre,Size,incon,Younger
19,3946.1,1,lighter,Size,incon,Younger
19,3545.1,0,blackboard,Colour,incon,Younger
19,2799.4,1,bread,Colour,incon,Younger
19,4178.6,1,dove,Colour,incon,Younger
19,2426.8,1,stool,Size,incon,Younger
19,3374.5,1,chair,Size,incon,Younger
19,3346.5,1,box,Size,incon,Younger
20,2020.3,1,ham,Colour,cong,Younger
20,2303.3,1,blood,Colour,cong,Younger
20,2204.2,1,broccoli,Colour,cong,Younger
20,4370.7,1,hammer,Size,cong,Younger
20,1553.9,1,orange,Size,cong,Younger
20,3769.8,1,mouth,Size,cong,Younger
20,4190.3,1,coffee,Colour,cong,Younger
20,1620,1,ketchup,Colour,cong,Younger
20,2038.3,1,rhino,Colour,cong,Younger
20,1472,1,wasp,Size,cong,Younger
20,2854.6,1,goose,Size,cong,Younger
20,2121.6,1,donkey,Size,cong,Younger
20,2988.1,1,sunflower,Colour,cong,Younger
20,3739.3,1,gin,Colour,cong,Younger
20,3255.1,1,grass,Colour,cong,Younger
20,3507.1,1,window,Size,cong,Younger
20,6670.2,1,pen,Size,cong,Younger
20,6570.6,1,mop,Size,cong,Younger
20,4421.7,1,snow,Colour,cong,Younger
20,2605.2,1,butter,Colour,cong,Younger
20,4403.7,1,oregano,Colour,cong,Younger
20,2004.1,1,fork,Size,cong,Younger
20,4556.7,1,doctor,Size,cong,Younger
20,2440.3,1,dancer,Size,cong,Younger
20,2321.2,1,rice,Colour,incon,Younger
20,2702.7,1,tar,Colour,incon,Younger
20,2936.7,1,trumpet,Colour,incon,Younger
20,2087.3,1,diary,Size,incon,Younger
20,3320.1,1,gun,Size,incon,Younger
20,2421,1,football,Size,incon,Younger
20,3621.9,1,cranberry,Colour,incon,Younger
20,3921.7,1,cloud,Colour,incon,Younger
20,7073.1,0,chalk,Colour,incon,Younger
20,6805.9,0,handbag,Size,incon,Younger
20,2154.9,0,cup,Size,incon,Younger
20,2937.7,0,tribe,Size,incon,Younger
20,2520.9,1,highlighter,Colour,incon,Younger
20,6503.7,1,paper,Colour,incon,Younger
20,4671.3,1,lion,Colour,incon,Younger
20,5604.7,1,pencil,Size,incon,Younger
20,3953.6,1,theatre,Size,incon,Younger
20,6508.6,1,lighter,Size,incon,Younger
20,5638.3,1,blackboard,Colour,incon,Younger
20,5287.2,1,bread,Colour,incon,Younger
20,3870.2,1,dove,Colour,incon,Younger
20,9502.9,0,stool,Size,incon,Younger
20,5537.9,0,chair,Size,incon,Younger
20,2320.6,0,box,Size,incon,Younger
21,3284.9,1,ham,Colour,cong,Younger
21,2491.2,1,blood,Colour,cong,Younger
21,2002.3,1,broccoli,Colour,cong,Younger
21,4392.5,1,hammer,Size,cong,Younger
21,2791.1,1,orange,Size,cong,Younger
21,2569.9,1,mouth,Size,cong,Younger
21,3996.9,1,coffee,Colour,cong,Younger
21,1613.9,1,ketchup,Colour,cong,Younger
21,2604.4,1,rhino,Colour,cong,Younger
21,2558.3,1,wasp,Size,cong,Younger
21,1778,1,goose,Size,cong,Younger
21,2348.4,1,donkey,Size,cong,Younger
21,6773.2,1,sunflower,Colour,cong,Younger
21,9121.7,1,gin,Colour,cong,Younger
21,2550.5,1,grass,Colour,cong,Younger
21,4022.2,1,window,Size,cong,Younger
21,3263.6,1,pen,Size,cong,Younger
21,2716.7,1,mop,Size,cong,Younger
21,2204.3,1,snow,Colour,cong,Younger
21,3342,1,butter,Colour,cong,Younger
21,4221.5,1,oregano,Colour,cong,Younger
21,2664.4,1,fork,Size,cong,Younger
21,4531.8,1,doctor,Size,cong,Younger
21,2932.8,1,dancer,Size,cong,Younger
21,2351.8,1,rice,Colour,incon,Younger
21,2970.2,1,tar,Colour,incon,Younger
21,5367.8,1,trumpet,Colour,incon,Younger
21,3099.1,1,diary,Size,incon,Younger
21,3756.1,1,gun,Size,incon,Younger
21,2525.2,1,football,Size,incon,Younger
21,2636,1,cranberry,Colour,incon,Younger
21,2710.5,1,cloud,Colour,incon,Younger
21,4253.2,1,chalk,Colour,incon,Younger
21,2078,1,handbag,Size,incon,Younger
21,3249.7,1,cup,Size,incon,Younger
21,7171.3,1,tribe,Size,incon,Younger
21,3309.1,1,highlighter,Colour,incon,Younger
21,3716.2,1,paper,Colour,incon,Younger
21,8115.8,1,lion,Colour,incon,Younger
21,3340,1,pencil,Size,incon,Younger
21,4449.4,1,theatre,Size,incon,Younger
21,5377.2,1,lighter,Size,incon,Younger
21,1931.2,1,blackboard,Colour,incon,Younger
21,3495.8,1,bread,Colour,incon,Younger
21,3666.2,1,dove,Colour,incon,Younger
21,3313.3,1,stool,Size,incon,Younger
21,5110.5,1,chair,Size,incon,Younger
21,2763,1,box,Size,incon,Younger
22,1223.3,1,ham,Colour,cong,Younger
22,2460.4,1,blood,Colour,cong,Younger
22,1469.3,1,broccoli,Colour,cong,Younger
22,3104.7,1,hammer,Size,cong,Younger
22,1432.9,1,orange,Size,cong,Younger
22,4086.7,1,mouth,Size,cong,Younger
22,1250.5,1,coffee,Colour,cong,Younger
22,1311.3,1,ketchup,Colour,cong,Younger
22,2323.8,1,rhino,Colour,cong,Younger
22,1375.9,1,wasp,Size,cong,Younger
22,3352.6,1,goose,Size,cong,Younger
22,1246.2,1,donkey,Size,cong,Younger
22,5232.2,1,sunflower,Colour,cong,Younger
22,4480.5,1,gin,Colour,cong,Younger
22,5529,1,grass,Colour,cong,Younger
22,3493.5,1,window,Size,cong,Younger
22,1679.4,1,pen,Size,cong,Younger
22,4110.7,1,mop,Size,cong,Younger
22,2887.6,1,snow,Colour,cong,Younger
22,1821.3,1,butter,Colour,cong,Younger
22,2963.5,0,oregano,Colour,cong,Younger
22,1910.7,1,fork,Size,cong,Younger
22,2706.4,1,doctor,Size,cong,Younger
22,1837.2,1,dancer,Size,cong,Younger
22,5612.4,1,rice,Colour,incon,Younger
22,2523.3,1,tar,Colour,incon,Younger
22,1724.1,0,trumpet,Colour,incon,Younger
22,1608.4,0,diary,Size,incon,Younger
22,3270.5,1,gun,Size,incon,Younger
22,2910,1,football,Size,incon,Younger
22,2229.2,0,cranberry,Colour,incon,Younger
22,1671.1,1,cloud,Colour,incon,Younger
22,2269.3,0,chalk,Colour,incon,Younger
22,2127.8,1,handbag,Size,incon,Younger
22,3882.4,1,cup,Size,incon,Younger
22,1980,1,tribe,Size,incon,Younger
22,2829.6,1,highlighter,Colour,incon,Younger
22,4354.8,1,paper,Colour,incon,Younger
22,2693.8,0,lion,Colour,incon,Younger
22,3732,1,pencil,Size,incon,Younger
22,2917.4,1,theatre,Size,incon,Younger
22,1872.9,0,lighter,Size,incon,Younger
22,6673.6,1,blackboard,Colour,incon,Younger
22,2350.5,1,bread,Colour,incon,Younger
22,4202.6,1,dove,Colour,incon,Younger
22,3547.4,1,stool,Size,incon,Younger
22,4069.8,1,chair,Size,incon,Younger
22,2225.2,1,box,Size,incon,Younger
23,1340,1,ham,Colour,cong,Younger
23,1697,1,blood,Colour,cong,Younger
23,2033,1,broccoli,Colour,cong,Younger
23,4438,1,hammer,Size,cong,Younger
23,3534,1,orange,Size,cong,Younger
23,3837,1,mouth,Size,cong,Younger
23,2271,1,coffee,Colour,cong,Younger
23,3499,1,ketchup,Colour,cong,Younger
23,4101,1,rhino,Colour,cong,Younger
23,1651,1,wasp,Size,cong,Younger
23,3050,1,goose,Size,cong,Younger
23,1835,1,donkey,Size,cong,Younger
23,2285,1,sunflower,Colour,cong,Younger
23,3585,1,gin,Colour,cong,Younger
23,5036,1,grass,Colour,cong,Younger
23,5200,1,window,Size,cong,Younger
23,3620,1,pen,Size,cong,Younger
23,4103,1,mop,Size,cong,Younger
23,5071,1,snow,Colour,cong,Younger
23,2538,1,butter,Colour,cong,Younger
23,3201,1,oregano,Colour,cong,Younger
23,2983,1,fork,Size,cong,Younger
23,3456,1,doctor,Size,cong,Younger
23,3474,1,dancer,Size,cong,Younger
23,3468,1,rice,Colour,incon,Younger
23,3217,1,tar,Colour,incon,Younger
23,4684,1,trumpet,Colour,incon,Younger
23,3733,1,diary,Size,incon,Younger
23,4103,1,gun,Size,incon,Younger
23,3934,1,football,Size,incon,Younger
23,4836,1,cranberry,Colour,incon,Younger
23,2117,1,cloud,Colour,incon,Younger
23,2268,1,chalk,Colour,incon,Younger
23,1534,1,handbag,Size,incon,Younger
23,2036,1,cup,Size,incon,Younger
23,2704,1,tribe,Size,incon,Younger
23,3053,1,highlighter,Colour,incon,Younger
23,4721,1,paper,Colour,incon,Younger
23,6004,1,lion,Colour,incon,Younger
23,4185,1,pencil,Size,incon,Younger
23,3220,1,theatre,Size,incon,Younger
23,3939,0,lighter,Size,incon,Younger
23,7656,1,blackboard,Colour,incon,Younger
23,3382,1,bread,Colour,incon,Younger
23,2701,1,dove,Colour,incon,Younger
23,4218,1,stool,Size,incon,Younger
23,8435,1,chair,Size,incon,Younger
23,3118,1,box,Size,incon,Younger
24,1847.8,1,ham,Colour,cong,Younger
24,2198.5,1,blood,Colour,cong,Younger
24,2083.7,1,broccoli,Colour,cong,Younger
24,4740.1,1,hammer,Size,cong,Younger
24,1677.9,1,orange,Size,cong,Younger
24,3990.1,1,mouth,Size,cong,Younger
24,3417.2,1,coffee,Colour,cong,Younger
24,3101.5,1,ketchup,Colour,cong,Younger
24,2636.5,1,rhino,Colour,cong,Younger
24,1877.9,1,wasp,Size,cong,Younger
24,1665.5,1,goose,Size,cong,Younger
24,1939,1,donkey,Size,cong,Younger
24,4747.2,0,sunflower,Colour,cong,Younger
24,4771.2,1,gin,Colour,cong,Younger
24,2445.4,1,grass,Colour,cong,Younger
24,3896.6,1,window,Size,cong,Younger
24,1674.5,1,pen,Size,cong,Younger
24,2008.2,1,mop,Size,cong,Younger
24,3266.6,1,snow,Colour,cong,Younger
24,2439.4,1,butter,Colour,cong,Younger
24,4050.2,1,oregano,Colour,cong,Younger
24,1851.6,1,fork,Size,cong,Younger
24,2640.8,1,doctor,Size,cong,Younger
24,2483.3,1,dancer,Size,cong,Younger
24,2651.7,1,rice,Colour,incon,Younger
24,3089.9,1,tar,Colour,incon,Younger
24,2493.1,1,trumpet,Colour,incon,Younger
24,5071.2,1,diary,Size,incon,Younger
24,2824,1,gun,Size,incon,Younger
24,4622.1,1,football,Size,incon,Younger
24,3828.7,1,cranberry,Colour,incon,Younger
24,2397.2,1,cloud,Colour,incon,Younger
24,3097.2,1,chalk,Colour,incon,Younger
24,2109.1,1,handbag,Size,incon,Younger
24,2348,1,cup,Size,incon,Younger
24,3076,1,tribe,Size,incon,Younger
24,2569.1,1,highlighter,Colour,incon,Younger
24,4102.2,1,paper,Colour,incon,Younger
24,3365.5,1,lion,Colour,incon,Younger
24,5193.2,1,pencil,Size,incon,Younger
24,3175,1,theatre,Size,incon,Younger
24,4173.2,1,lighter,Size,incon,Younger
24,2441,1,blackboard,Colour,incon,Younger
24,4908.1,1,bread,Colour,incon,Younger
24,3241.8,1,dove,Colour,incon,Younger
24,4344,1,stool,Size,incon,Younger
24,2677.2,1,chair,Size,incon,Younger
24,4672.4,1,box,Size,incon,Younger
25,1475.6,1,ham,Colour,cong,Older
25,1412.8,1,blood,Colour,cong,Older
25,1588.5,1,broccoli,Colour,cong,Older
25,2947.9,1,hammer,Size,cong,Older
25,1955.1,1,orange,Size,cong,Older
25,2293.4,1,mouth,Size,cong,Older
25,2851.7,1,coffee,Colour,cong,Older
25,2585.8,1,ketchup,Colour,cong,Older
25,2195.2,1,rhino,Colour,cong,Older
25,1924.5,1,wasp,Size,cong,Older
25,1426.7,1,goose,Size,cong,Older
25,1820,1,donkey,Size,cong,Older
25,2802.5,1,sunflower,Colour,cong,Older
25,3740.9,1,gin,Colour,cong,Older
25,2212.8,1,grass,Colour,cong,Older
25,3299.9,1,window,Size,cong,Older
25,2203.7,1,pen,Size,cong,Older
25,4585.9,1,mop,Size,cong,Older
25,1851.3,1,snow,Colour,cong,Older
25,2899.9,1,butter,Colour,cong,Older
